user_id,age,gender,relationship_to_receiver,occasion,budget,interests,receiver_personality,receiver_age_group,gift_type,gift_name,product_price,rating,is_top_selling,small_business,relationship_closeness,giver_preference_style,gift_meaningfulness
9578,44,Female,Teacher,Birthday,2814,Art,Creative,Senior,Electronics,Fitness Band,2944,4,No,No,neutral,practical,Low
9579,40,Female,Family,Birthday,4833,Gaming,Creative,Child,Home Decor,Mini Indoor Plant,4611,1,Yes,No,close,luxury,Medium
9580,26,Female,Partner,Graduation,4348,Fitness,Creative,Senior,Home Decor,Wall Art Frame,4330,4,No,Yes,very close,luxury,High
9581,25,Female,Family,Valentine's Day,3503,Tech,Emotional,Child,Grooming Set,Perfume Set,3576,1,Yes,Yes,very close,practical,Medium
9582,56,Male,Partner,Farewell,2883,Art,Extrovert,Teen,Electronics,Smart Watch,3131,5,No,Yes,very close,practical,Medium
9583,23,Female,Friend,Farewell,3195,Art,Practical,Child,Grooming Set,Perfume Set,3054,1,Yes,No,neutral,practical,Medium
9584,50,Male,Partner,Festival,2073,Tech,Introvert,Child,Book,Self-help Book,2371,3,Yes,Yes,very close,practical,Medium
9585,26,Female,Colleague,Graduation,2190,Home Decor,Introvert,Adult,Fashion Item,Wrist Watch,2235,2,No,No,distant,luxury,Medium
9586,38,Female,Teacher,Anniversary,894,Gaming,Introvert,Adult,Electronics,Portable Speaker,895,2,Yes,Yes,distant,practical,Low
9587,38,Female,Teacher,Valentine's Day,581,Books,Introvert,Child,Personalized Gift,Engraved Pen,539,1,No,Yes,distant,sentimental,High
9588,37,Female,Colleague,Farewell,4340,Tech,Extrovert,Senior,Electronics,Fitness Band,4399,4,Yes,No,distant,practical,Medium
9589,39,Female,Friend,Graduation,4374,Music,Extrovert,Teen,Fashion Item,Wallet,4538,3,No,No,close,luxury,High
9590,60,Female,Teacher,Anniversary,746,Home Decor,Emotional,Adult,Home Decor,Mini Indoor Plant,543,1,Yes,No,distant,luxury,Low
9591,23,Male,Colleague,Festival,1427,Fashion,Emotional,Teen,Electronics,Smart Watch,1395,1,No,Yes,distant,practical,Low
9592,54,Female,Colleague,Farewell,2440,Books,Emotional,Senior,Handmade Craft,Handcrafted Candle,2435,1,No,No,distant,sentimental,Medium
9593,25,Female,Family,Festival,3118,Fashion,Extrovert,Child,Handmade Craft,Clay Art Pot,2871,5,No,Yes,close,sentimental,Medium
9594,33,Female,Colleague,Valentine's Day,4128,Music,Creative,Adult,Handmade Craft,Clay Art Pot,4227,5,Yes,Yes,distant,sentimental,High
9595,23,Female,Friend,Farewell,3195,Art,Practical,Child,Grooming Set,Perfume Set,3054,1,Yes,No,close,practical,High
9596,43,Male,Family,Graduation,1798,Art,Practical,Adult,Grooming Set,Perfume Set,1587,2,Yes,Yes,close,practical,Low
9597,29,Female,Friend,Anniversary,1655,Books,Extrovert,Adult,Accessory,Neck Chain,1578,2,No,No,close,fun,Medium
9598,18,Female,Teacher,Farewell,579,Fitness,Introvert,Teen,Toy,LEGO Set,687,5,Yes,No,distant,fun,Low
9599,45,Male,Friend,Valentine's Day,633,Tech,Emotional,Teen,Accessory,Sunglasses,369,1,Yes,No,neutral,fun,Medium
9600,29,Female,Family,Festival,2809,Tech,Introvert,Child,Accessory,Neck Chain,2765,5,Yes,Yes,close,fun,High
9601,41,Female,Partner,Anniversary,213,Art,Introvert,Senior,Personalized Gift,Name Printed Mug,215,1,No,Yes,very close,sentimental,High
9602,39,Female,Friend,Festival,2553,Fashion,Introvert,Child,Book,Motivational Book,2760,4,Yes,Yes,neutral,practical,Low
9603,53,Male,Colleague,Anniversary,1050,Books,Introvert,Teen,Home Decor,Aroma Diffuser,1212,2,No,No,neutral,luxury,High
9604,24,Male,Family,Valentine's Day,3901,Gaming,Creative,Child,Book,Self-help Book,3896,4,Yes,No,very close,practical,Medium
9605,57,Female,Teacher,Festival,708,Travel,Extrovert,Adult,Personalized Gift,Name Printed Mug,468,1,Yes,Yes,distant,sentimental,High
9606,46,Female,Partner,Birthday,4636,Music,Extrovert,Adult,Home Decor,Wall Art Frame,4783,4,No,No,very close,luxury,High
9607,37,Female,Partner,Farewell,1805,Gaming,Practical,Adult,Home Decor,Mini Indoor Plant,2082,5,Yes,Yes,very close,luxury,High
9608,46,Male,Teacher,Graduation,3855,Fashion,Creative,Teen,Fashion Item,Stylish T-shirt,3700,4,No,No,distant,luxury,Medium
9609,23,Male,Family,Graduation,2089,Travel,Introvert,Teen,Accessory,Sunglasses,1980,2,No,No,very close,fun,High
9610,55,Female,Family,Graduation,4332,Books,Creative,Adult,Fashion Item,Scarf,4505,1,No,Yes,close,luxury,Medium
9611,46,Male,Colleague,Graduation,643,Travel,Emotional,Child,Accessory,Cap,469,2,No,Yes,distant,fun,Medium
9612,21,Male,Teacher,Birthday,4322,Art,Practical,Child,Handmade Craft,Clay Art Pot,4128,1,No,No,distant,sentimental,Medium
9613,19,Male,Partner,Birthday,4131,Books,Extrovert,Adult,Electronics,Fitness Band,3848,3,Yes,Yes,very close,practical,High
9614,54,Female,Partner,Birthday,784,Books,Creative,Teen,Electronics,Fitness Band,497,2,No,Yes,very close,practical,High
9615,53,Male,Family,Farewell,925,Travel,Practical,Teen,Handmade Craft,Customized Keychain,1104,4,Yes,Yes,very close,sentimental,High
9616,24,Female,Teacher,Anniversary,1986,Home Decor,Practical,Senior,Book,Motivational Book,1794,4,Yes,No,distant,practical,Low
9617,53,Female,Partner,Anniversary,4524,Fashion,Extrovert,Child,Book,Self-help Book,4517,5,Yes,No,very close,practical,High
9618,18,Female,Friend,Graduation,611,Home Decor,Practical,Teen,Toy,Remote Car,707,4,Yes,Yes,close,fun,High
9619,22,Female,Colleague,Birthday,1921,Fashion,Introvert,Senior,Book,Fiction Novel,2192,4,Yes,No,neutral,practical,High
9620,41,Female,Partner,Anniversary,3623,Travel,Emotional,Child,Book,Motivational Book,3864,2,Yes,No,very close,practical,High
9621,40,Female,Colleague,Farewell,4312,Art,Practical,Senior,Accessory,Sunglasses,4155,1,No,No,neutral,fun,High
9622,39,Female,Teacher,Anniversary,3440,Art,Practical,Senior,Fashion Item,Stylish T-shirt,3571,3,No,No,neutral,luxury,Low
9623,49,Male,Colleague,Birthday,2560,Music,Creative,Child,Electronics,Smart Watch,2850,3,No,Yes,neutral,practical,Medium
9624,23,Female,Partner,Graduation,4954,Travel,Practical,Teen,Electronics,Bluetooth Earbuds,4937,4,No,Yes,very close,practical,Medium
9625,43,Female,Colleague,Valentine's Day,2486,Gaming,Practical,Senior,Fashion Item,Scarf,2596,1,Yes,Yes,distant,luxury,Low
9626,20,Female,Teacher,Farewell,229,Fitness,Creative,Adult,Accessory,Bracelet,255,3,Yes,No,neutral,fun,Low
9627,50,Male,Partner,Birthday,2872,Books,Emotional,Adult,Fashion Item,Scarf,2997,4,Yes,Yes,very close,luxury,High
9628,27,Female,Teacher,Graduation,1427,Art,Emotional,Teen,Toy,Remote Car,1129,2,Yes,Yes,distant,fun,Low
9629,55,Female,Friend,Farewell,611,Tech,Introvert,Adult,Home Decor,Aroma Diffuser,533,1,No,No,close,luxury,Low
9630,24,Female,Friend,Birthday,357,Home Decor,Extrovert,Teen,Accessory,Cap,648,3,Yes,Yes,neutral,fun,Low
9631,51,Female,Partner,Birthday,3440,Fitness,Practical,Child,Fashion Item,Wallet,3294,2,No,No,very close,luxury,High
9632,23,Male,Teacher,Festival,603,Music,Emotional,Adult,Book,Science Guide,547,2,Yes,No,distant,practical,Low
9633,20,Female,Partner,Farewell,2339,Books,Creative,Senior,Electronics,Portable Speaker,2584,4,No,No,very close,practical,High
9634,50,Female,Colleague,Birthday,371,Travel,Practical,Child,Toy,Soft Toy,595,4,No,Yes,distant,fun,Low
9635,22,Female,Teacher,Graduation,1193,Home Decor,Practical,Adult,Toy,Puzzle Game,1482,4,Yes,No,neutral,fun,Medium
9636,52,Female,Family,Farewell,798,Art,Extrovert,Teen,Home Decor,Mini Indoor Plant,591,5,No,No,close,luxury,Low
9637,60,Female,Colleague,Birthday,2407,Music,Extrovert,Senior,Grooming Set,Skincare Kit,2629,1,No,No,neutral,practical,Medium
9638,36,Female,Friend,Farewell,2976,Art,Practical,Teen,Fashion Item,Scarf,2765,5,No,No,neutral,luxury,High
9639,47,Male,Colleague,Birthday,3804,Fashion,Extrovert,Senior,Book,Science Guide,4070,4,Yes,No,neutral,practical,Low
9640,24,Male,Family,Birthday,4878,Books,Introvert,Teen,Home Decor,Wall Art Frame,4799,2,No,No,very close,luxury,High
9641,52,Male,Friend,Birthday,3590,Music,Practical,Child,Book,Fiction Novel,3526,5,No,Yes,neutral,practical,Medium
9642,51,Female,Friend,Farewell,2631,Tech,Extrovert,Senior,Personalized Gift,Engraved Pen,2419,4,No,Yes,neutral,sentimental,High
9643,21,Female,Friend,Birthday,3918,Tech,Creative,Adult,Book,Motivational Book,4175,5,No,Yes,close,practical,Low
9644,57,Female,Colleague,Valentine's Day,3138,Books,Introvert,Senior,Personalized Gift,Engraved Pen,2975,5,Yes,No,neutral,sentimental,Medium
9645,60,Male,Friend,Festival,360,Art,Introvert,Teen,Book,Science Guide,336,2,Yes,Yes,neutral,practical,Low
9646,41,Male,Friend,Festival,3031,Books,Extrovert,Senior,Handmade Craft,Customized Keychain,3112,2,Yes,Yes,neutral,sentimental,High
9647,50,Female,Colleague,Graduation,1597,Tech,Extrovert,Senior,Handmade Craft,Handmade Greeting Card,1706,1,No,Yes,neutral,sentimental,High
9648,25,Female,Family,Birthday,4091,Travel,Practical,Child,Fashion Item,Scarf,3987,1,No,No,close,luxury,Low
9649,50,Male,Colleague,Birthday,592,Fitness,Creative,Child,Home Decor,Mini Indoor Plant,571,5,Yes,No,neutral,luxury,High
9650,23,Female,Partner,Birthday,1857,Music,Creative,Senior,Electronics,Bluetooth Earbuds,1848,5,No,Yes,very close,practical,High
9651,27,Male,Family,Festival,4542,Fashion,Creative,Teen,Book,Fiction Novel,4751,1,No,Yes,very close,practical,High
9652,30,Male,Teacher,Birthday,1910,Tech,Introvert,Child,Fashion Item,Wrist Watch,2069,5,No,No,distant,luxury,Medium
9653,21,Female,Colleague,Valentine's Day,4415,Fashion,Practical,Child,Handmade Craft,Handmade Greeting Card,4158,5,No,Yes,distant,sentimental,Medium
9654,28,Female,Teacher,Graduation,1008,Fashion,Emotional,Senior,Personalized Gift,Customized Photo Frame,1158,2,Yes,No,distant,sentimental,High
9655,42,Male,Friend,Festival,2137,Travel,Practical,Child,Fashion Item,Wallet,2220,1,No,Yes,neutral,luxury,Medium
9656,48,Female,Friend,Farewell,3397,Travel,Emotional,Adult,Home Decor,Aroma Diffuser,3565,1,No,Yes,neutral,luxury,High
9657,50,Male,Friend,Birthday,1893,Gaming,Emotional,Child,Grooming Set,Perfume Set,1902,3,No,No,close,practical,Low
9658,40,Female,Colleague,Farewell,2419,Fitness,Extrovert,Teen,Personalized Gift,Name Printed Mug,2496,2,No,Yes,distant,sentimental,Medium
9659,41,Male,Friend,Festival,1699,Home Decor,Introvert,Senior,Personalized Gift,Name Printed Mug,1686,4,No,No,close,sentimental,High
9660,23,Female,Partner,Festival,2068,Gaming,Practical,Adult,Toy,LEGO Set,1784,3,No,No,very close,fun,Medium
9661,47,Male,Family,Birthday,331,Fitness,Introvert,Child,Grooming Set,Perfume Set,368,5,Yes,No,very close,practical,High
9662,54,Female,Partner,Birthday,784,Books,Creative,Teen,Electronics,Fitness Band,497,2,No,Yes,very close,practical,High
9663,21,Female,Family,Birthday,3022,Gaming,Introvert,Adult,Fashion Item,Stylish T-shirt,3170,4,Yes,No,close,luxury,Low
9664,54,Female,Partner,Birthday,784,Books,Creative,Teen,Electronics,Fitness Band,497,2,No,Yes,very close,practical,High
9665,33,Female,Teacher,Anniversary,1771,Fashion,Extrovert,Adult,Home Decor,Aroma Diffuser,1681,2,No,No,distant,luxury,Low
9666,59,Male,Family,Graduation,4922,Art,Extrovert,Adult,Toy,Puzzle Game,4863,1,No,No,very close,fun,Medium
9667,27,Male,Friend,Anniversary,2701,Music,Emotional,Teen,Handmade Craft,Handcrafted Candle,2922,3,No,No,neutral,sentimental,High
9668,39,Female,Friend,Festival,2553,Fashion,Introvert,Child,Book,Motivational Book,2760,4,Yes,Yes,neutral,practical,Medium
9669,43,Female,Teacher,Graduation,313,Art,Extrovert,Child,Book,Science Guide,406,2,Yes,Yes,neutral,practical,High
9670,46,Female,Partner,Festival,831,Travel,Introvert,Senior,Book,Science Guide,1025,3,No,No,very close,practical,High
9671,50,Female,Partner,Graduation,4497,Fashion,Creative,Teen,Fashion Item,Wallet,4278,1,No,Yes,very close,luxury,High
9672,48,Female,Teacher,Anniversary,1923,Books,Creative,Senior,Accessory,Sunglasses,2011,2,Yes,No,neutral,fun,Medium
9673,39,Female,Colleague,Festival,662,Fashion,Introvert,Senior,Personalized Gift,Engraved Pen,760,2,Yes,No,distant,sentimental,High
9674,57,Female,Colleague,Anniversary,3598,Travel,Extrovert,Child,Fashion Item,Wrist Watch,3787,4,No,Yes,neutral,luxury,Medium
9675,35,Male,Teacher,Anniversary,1520,Travel,Introvert,Child,Electronics,Smart Watch,1373,3,Yes,No,distant,practical,Low
9676,22,Male,Partner,Graduation,1180,Travel,Emotional,Adult,Toy,Soft Toy,1461,1,No,No,very close,fun,High
9677,54,Female,Friend,Festival,4798,Art,Creative,Teen,Accessory,Neck Chain,4606,1,No,Yes,close,fun,Low
9678,33,Female,Friend,Valentine's Day,1443,Home Decor,Creative,Teen,Grooming Set,Beard Grooming Kit,1274,2,No,Yes,neutral,practical,Low
9679,47,Female,Partner,Anniversary,3122,Home Decor,Practical,Senior,Toy,Soft Toy,3359,2,Yes,No,very close,fun,High
9680,49,Male,Friend,Farewell,450,Fashion,Emotional,Senior,Handmade Craft,Clay Art Pot,428,3,Yes,No,close,sentimental,High
9681,42,Female,Partner,Graduation,2677,Books,Creative,Senior,Toy,LEGO Set,2404,1,Yes,Yes,very close,fun,High
9682,37,Female,Teacher,Festival,4374,Books,Creative,Adult,Accessory,Bracelet,4228,4,Yes,No,neutral,fun,Medium
9683,20,Female,Partner,Anniversary,3055,Fitness,Creative,Senior,Electronics,Fitness Band,3059,5,Yes,No,very close,practical,High
9684,47,Female,Teacher,Graduation,4859,Fashion,Practical,Senior,Grooming Set,Skincare Kit,4851,5,No,No,distant,practical,Low
9685,28,Male,Colleague,Farewell,541,Music,Practical,Senior,Handmade Craft,Handcrafted Candle,613,1,Yes,No,distant,sentimental,High
9686,23,Female,Partner,Anniversary,2297,Tech,Practical,Senior,Handmade Craft,Handcrafted Candle,2422,5,Yes,No,very close,sentimental,High
9687,58,Male,Friend,Anniversary,2025,Tech,Creative,Adult,Electronics,Smart Watch,1826,4,No,No,neutral,practical,Low
9688,27,Male,Partner,Festival,766,Fitness,Emotional,Adult,Accessory,Bracelet,640,5,No,No,very close,fun,Medium
9689,47,Female,Teacher,Birthday,4632,Fitness,Introvert,Teen,Grooming Set,Beard Grooming Kit,4695,2,Yes,Yes,neutral,practical,Low
9690,23,Female,Friend,Farewell,3195,Art,Practical,Child,Grooming Set,Perfume Set,3054,1,Yes,No,neutral,practical,High
9691,53,Female,Family,Farewell,2571,Gaming,Creative,Adult,Fashion Item,Stylish T-shirt,2843,5,Yes,No,close,luxury,High
9692,21,Male,Teacher,Birthday,4322,Art,Practical,Child,Handmade Craft,Clay Art Pot,4128,1,No,No,distant,sentimental,High
9693,54,Female,Friend,Graduation,4769,Tech,Practical,Adult,Fashion Item,Wrist Watch,4606,3,Yes,Yes,close,luxury,Medium
9694,27,Female,Colleague,Graduation,1757,Travel,Introvert,Adult,Handmade Craft,Handcrafted Candle,1839,5,No,No,neutral,sentimental,High
9695,29,Female,Teacher,Valentine's Day,3664,Tech,Introvert,Adult,Electronics,Bluetooth Earbuds,3549,1,Yes,Yes,distant,practical,Medium
9696,44,Female,Partner,Anniversary,2135,Home Decor,Introvert,Teen,Handmade Craft,Clay Art Pot,2061,5,Yes,No,very close,sentimental,High
9697,49,Female,Teacher,Graduation,3598,Home Decor,Emotional,Adult,Accessory,Sunglasses,3326,4,Yes,No,distant,fun,Low
9698,18,Female,Friend,Anniversary,1391,Home Decor,Emotional,Child,Electronics,Smart Watch,1178,4,No,No,close,practical,Medium
9699,58,Male,Colleague,Festival,678,Gaming,Creative,Adult,Accessory,Cap,839,4,No,No,distant,fun,Medium
9700,54,Female,Colleague,Farewell,2316,Gaming,Extrovert,Senior,Home Decor,Wall Art Frame,2034,4,No,No,neutral,luxury,Medium
9701,37,Female,Partner,Farewell,1845,Tech,Emotional,Child,Accessory,Cap,2060,4,Yes,No,very close,fun,Medium
9702,44,Female,Teacher,Birthday,2814,Art,Creative,Senior,Electronics,Fitness Band,2944,4,No,No,distant,practical,Low
9703,58,Female,Friend,Graduation,4900,Fashion,Emotional,Child,Toy,Puzzle Game,4807,4,No,Yes,neutral,fun,High
9704,48,Female,Family,Birthday,2931,Music,Emotional,Senior,Home Decor,Aroma Diffuser,3014,2,Yes,Yes,close,luxury,Low
9705,56,Female,Family,Graduation,2281,Fitness,Extrovert,Teen,Accessory,Neck Chain,2242,2,No,No,close,fun,Medium
9706,35,Female,Colleague,Birthday,3655,Music,Emotional,Child,Toy,Soft Toy,3902,5,Yes,No,distant,fun,Low
9707,50,Female,Friend,Farewell,3070,Fashion,Emotional,Child,Electronics,Portable Speaker,3368,3,Yes,Yes,close,practical,Low
9708,27,Female,Friend,Graduation,3536,Travel,Extrovert,Child,Book,Science Guide,3787,3,Yes,Yes,neutral,practical,High
9709,53,Female,Partner,Birthday,2721,Books,Introvert,Child,Grooming Set,Perfume Set,2784,1,No,Yes,very close,practical,High
9710,20,Female,Colleague,Festival,4445,Music,Creative,Child,Grooming Set,Beard Grooming Kit,4721,1,No,No,neutral,practical,Low
9711,53,Female,Partner,Anniversary,4524,Fashion,Extrovert,Child,Book,Self-help Book,4517,5,Yes,No,very close,practical,High
9712,57,Male,Colleague,Birthday,719,Travel,Extrovert,Teen,Home Decor,Aroma Diffuser,911,5,No,Yes,distant,luxury,Low
9713,21,Female,Colleague,Valentine's Day,4415,Fashion,Practical,Child,Handmade Craft,Handmade Greeting Card,4158,5,No,Yes,distant,sentimental,Medium
9714,57,Female,Friend,Graduation,2292,Tech,Emotional,Child,Home Decor,Aroma Diffuser,2095,3,Yes,No,neutral,luxury,High
9715,23,Male,Partner,Festival,3484,Fashion,Practical,Adult,Handmade Craft,Clay Art Pot,3235,2,Yes,Yes,very close,sentimental,High
9716,48,Female,Colleague,Anniversary,587,Music,Practical,Adult,Handmade Craft,Handcrafted Candle,368,3,No,Yes,neutral,sentimental,Medium
9717,29,Female,Teacher,Valentine's Day,4928,Gaming,Introvert,Child,Home Decor,Wall Art Frame,4999,2,No,Yes,distant,luxury,Low
9718,37,Male,Family,Valentine's Day,986,Fashion,Extrovert,Teen,Accessory,Sunglasses,1154,1,Yes,Yes,close,fun,High
9719,23,Female,Partner,Anniversary,2297,Tech,Practical,Senior,Handmade Craft,Handcrafted Candle,2422,5,Yes,No,very close,sentimental,Medium
9720,54,Female,Friend,Anniversary,3028,Home Decor,Emotional,Senior,Fashion Item,Stylish T-shirt,2962,1,Yes,Yes,close,luxury,High
9721,24,Female,Friend,Farewell,2942,Fitness,Practical,Child,Personalized Gift,Name Printed Mug,2806,5,Yes,Yes,neutral,sentimental,High
9722,48,Female,Family,Birthday,493,Art,Emotional,Child,Home Decor,Mini Indoor Plant,732,2,No,Yes,very close,luxury,High
9723,23,Female,Partner,Anniversary,2297,Tech,Practical,Senior,Handmade Craft,Handcrafted Candle,2422,5,Yes,No,very close,sentimental,High
9724,29,Male,Family,Graduation,2752,Fitness,Extrovert,Child,Grooming Set,Perfume Set,2705,3,Yes,No,very close,practical,High
9725,44,Male,Teacher,Anniversary,1205,Home Decor,Extrovert,Teen,Personalized Gift,Engraved Pen,1381,1,No,No,neutral,sentimental,Medium
9726,39,Male,Partner,Festival,2893,Gaming,Creative,Teen,Electronics,Smart Watch,3122,2,Yes,Yes,very close,practical,High
9727,44,Male,Colleague,Valentine's Day,3634,Art,Introvert,Teen,Accessory,Neck Chain,3479,1,No,No,distant,fun,Low
9728,31,Female,Friend,Anniversary,4154,Home Decor,Introvert,Child,Personalized Gift,Name Printed Mug,4055,5,No,No,neutral,sentimental,High
9729,38,Male,Teacher,Anniversary,4501,Gaming,Extrovert,Teen,Handmade Craft,Handcrafted Candle,4296,5,Yes,No,neutral,sentimental,Medium
9730,51,Male,Friend,Birthday,2863,Home Decor,Introvert,Senior,Home Decor,Aroma Diffuser,3051,5,Yes,Yes,neutral,luxury,Medium
9731,28,Male,Colleague,Farewell,541,Music,Practical,Senior,Handmade Craft,Handcrafted Candle,613,1,Yes,No,neutral,sentimental,High
9732,60,Female,Colleague,Birthday,2407,Music,Extrovert,Senior,Grooming Set,Skincare Kit,2629,1,No,No,distant,practical,Low
9733,42,Female,Friend,Graduation,3436,Fashion,Creative,Child,Home Decor,Aroma Diffuser,3160,3,Yes,No,neutral,luxury,Low
9734,29,Female,Friend,Festival,3387,Tech,Emotional,Adult,Book,Fiction Novel,3548,3,No,No,neutral,practical,Low
9735,47,Female,Colleague,Valentine's Day,880,Books,Creative,Teen,Fashion Item,Sling Bag,896,1,No,Yes,distant,luxury,Low
9736,46,Male,Colleague,Graduation,643,Travel,Emotional,Child,Accessory,Cap,469,2,No,Yes,neutral,fun,Low
9737,46,Female,Partner,Birthday,4636,Music,Extrovert,Adult,Home Decor,Wall Art Frame,4783,4,No,No,very close,luxury,Medium
9738,21,Female,Colleague,Valentine's Day,4415,Fashion,Practical,Child,Handmade Craft,Handmade Greeting Card,4158,5,No,Yes,distant,sentimental,Medium
9739,40,Female,Teacher,Festival,3629,Gaming,Creative,Senior,Fashion Item,Stylish T-shirt,3848,5,No,Yes,neutral,luxury,High
9740,58,Female,Friend,Graduation,4900,Fashion,Emotional,Child,Toy,Puzzle Game,4807,4,No,Yes,close,fun,High
9741,55,Female,Friend,Farewell,611,Tech,Introvert,Adult,Home Decor,Aroma Diffuser,533,1,No,No,neutral,luxury,Low
9742,60,Female,Partner,Birthday,4968,Tech,Emotional,Adult,Accessory,Cap,4940,4,Yes,Yes,very close,fun,High
9743,54,Male,Teacher,Valentine's Day,3396,Art,Practical,Teen,Accessory,Bracelet,3559,1,No,Yes,distant,fun,Low
9744,24,Female,Friend,Farewell,2942,Fitness,Practical,Child,Personalized Gift,Name Printed Mug,2806,5,Yes,Yes,neutral,sentimental,High
9745,32,Male,Friend,Valentine's Day,4373,Fashion,Introvert,Teen,Fashion Item,Stylish T-shirt,4630,1,No,Yes,neutral,luxury,High
9746,42,Female,Teacher,Festival,1386,Art,Introvert,Child,Book,Fiction Novel,1670,3,No,Yes,distant,practical,Medium
9747,32,Female,Family,Farewell,1511,Books,Extrovert,Senior,Book,Fiction Novel,1698,4,Yes,Yes,very close,practical,High
9748,50,Female,Colleague,Anniversary,4185,Fitness,Introvert,Child,Handmade Craft,Customized Keychain,4113,3,Yes,Yes,neutral,sentimental,High
9749,40,Female,Friend,Graduation,302,Fitness,Introvert,Adult,Home Decor,Mini Indoor Plant,229,4,Yes,Yes,neutral,luxury,High
9750,23,Female,Family,Anniversary,2645,Gaming,Creative,Teen,Grooming Set,Beard Grooming Kit,2368,5,Yes,Yes,close,practical,Low
9751,48,Female,Friend,Farewell,3397,Travel,Emotional,Adult,Home Decor,Aroma Diffuser,3565,1,No,Yes,close,luxury,Low
9752,33,Female,Family,Anniversary,368,Gaming,Emotional,Senior,Electronics,Fitness Band,321,1,No,Yes,very close,practical,Medium
9753,32,Female,Family,Valentine's Day,2853,Tech,Emotional,Teen,Electronics,Portable Speaker,2773,1,No,No,close,practical,Low
9754,54,Male,Colleague,Anniversary,1150,Music,Emotional,Child,Home Decor,Mini Indoor Plant,1056,2,Yes,Yes,distant,luxury,Low
9755,48,Male,Partner,Anniversary,605,Tech,Introvert,Adult,Home Decor,Mini Indoor Plant,633,5,Yes,Yes,very close,luxury,High
9756,36,Male,Friend,Valentine's Day,878,Art,Introvert,Child,Fashion Item,Stylish T-shirt,691,2,Yes,Yes,neutral,luxury,Medium
9757,25,Male,Teacher,Birthday,2843,Gaming,Extrovert,Senior,Fashion Item,Sling Bag,2979,1,No,Yes,distant,luxury,Medium
9758,44,Female,Teacher,Valentine's Day,4123,Home Decor,Creative,Teen,Electronics,Smart Watch,4151,4,No,No,neutral,practical,Low
9759,25,Female,Friend,Graduation,3217,Tech,Introvert,Teen,Home Decor,Wall Art Frame,3072,2,No,Yes,close,luxury,Low
9760,42,Male,Partner,Farewell,3813,Tech,Introvert,Senior,Grooming Set,Perfume Set,3937,4,No,No,very close,practical,High
9761,39,Male,Family,Anniversary,2116,Gaming,Practical,Teen,Home Decor,Aroma Diffuser,1913,5,Yes,No,close,luxury,High
9762,50,Female,Teacher,Graduation,4797,Tech,Emotional,Adult,Grooming Set,Skincare Kit,4939,1,Yes,No,distant,practical,Low
9763,26,Female,Teacher,Festival,232,Music,Introvert,Adult,Home Decor,Wall Art Frame,270,1,Yes,Yes,neutral,luxury,Low
9764,42,Female,Family,Festival,1811,Music,Introvert,Adult,Accessory,Bracelet,1890,1,No,No,close,fun,Medium
9765,51,Male,Family,Valentine's Day,4993,Music,Introvert,Child,Personalized Gift,Engraved Pen,4968,4,No,No,close,sentimental,High
9766,59,Female,Partner,Graduation,2716,Travel,Practical,Senior,Handmade Craft,Handmade Greeting Card,2802,5,No,Yes,very close,sentimental,High
9767,20,Female,Colleague,Valentine's Day,4554,Fitness,Introvert,Child,Grooming Set,Skincare Kit,4264,2,Yes,Yes,neutral,practical,Medium
9768,28,Female,Teacher,Graduation,2175,Fashion,Introvert,Senior,Handmade Craft,Clay Art Pot,2286,2,No,Yes,distant,sentimental,High
9769,50,Female,Partner,Graduation,4497,Fashion,Creative,Teen,Fashion Item,Wallet,4278,1,No,Yes,very close,luxury,High
9770,41,Female,Family,Graduation,3474,Music,Practical,Child,Toy,LEGO Set,3643,2,Yes,Yes,very close,fun,Medium
9771,51,Female,Friend,Farewell,2631,Tech,Extrovert,Senior,Personalized Gift,Engraved Pen,2419,4,No,Yes,neutral,sentimental,Medium
9772,29,Female,Family,Farewell,3256,Fashion,Practical,Child,Accessory,Neck Chain,3506,3,Yes,Yes,close,fun,High
9773,56,Female,Friend,Farewell,549,Fashion,Emotional,Senior,Book,Self-help Book,701,3,Yes,Yes,neutral,practical,Low
9774,22,Female,Partner,Valentine's Day,2899,Home Decor,Creative,Child,Grooming Set,Beard Grooming Kit,2761,3,Yes,No,very close,practical,Medium
9775,41,Female,Partner,Anniversary,213,Art,Introvert,Senior,Personalized Gift,Name Printed Mug,215,1,No,Yes,very close,sentimental,Medium
9776,30,Female,Colleague,Graduation,3011,Travel,Emotional,Child,Electronics,Portable Speaker,2747,1,No,Yes,distant,practical,Medium
9777,50,Female,Colleague,Anniversary,4185,Fitness,Introvert,Child,Handmade Craft,Customized Keychain,4113,3,Yes,Yes,neutral,sentimental,High
9778,33,Female,Friend,Graduation,3396,Travel,Introvert,Senior,Personalized Gift,Name Printed Mug,3251,2,No,Yes,neutral,sentimental,Medium
9779,41,Female,Teacher,Farewell,3606,Fitness,Introvert,Adult,Electronics,Bluetooth Earbuds,3311,3,No,Yes,neutral,practical,Medium
9780,34,Female,Teacher,Festival,1429,Travel,Emotional,Teen,Toy,Soft Toy,1558,2,No,No,neutral,fun,Low
9781,49,Female,Teacher,Graduation,3598,Home Decor,Emotional,Adult,Accessory,Sunglasses,3326,4,Yes,No,neutral,fun,Low
9782,23,Female,Colleague,Graduation,326,Fitness,Extrovert,Child,Handmade Craft,Customized Keychain,431,1,Yes,Yes,distant,sentimental,High
